id,board_from,alight_to,arr_time
13492,14,18,20:30:19.958221
13493,14,1,20:30:52.043782
13494,14,1,20:31:23.457395
13495,14,15,20:31:54.707395
13496,14,16,20:32:26.622289
13497,14,16,20:32:58.368321
13498,14,15,20:33:29.137552
13499,14,18,20:34:00.387552
13500,14,18,20:34:32.302446
13501,14,15,20:35:03.230281
13502,14,15,20:35:34.643894
13503,14,17,20:36:06.901959
13504,14,17,20:36:37.671190
13505,14,18,20:37:09.929255
13506,14,1,20:37:41.508202
13507,14,16,20:38:13.593763
13508,14,16,20:38:45.339795
13509,14,17,20:39:16.427878
13510,14,1,20:39:47.677878
13511,14,1,20:40:19.423910
13512,14,17,20:40:51.856342
13513,14,17,20:41:23.941903
13514,14,16,20:41:54.711134
13515,14,18,20:42:26.290081
13516,14,15,20:42:57.869028
13517,14,16,20:43:29.954589
13518,14,18,20:44:01.700621
13519,14,1,20:44:33.446653
13520,14,15,20:45:04.534736
13521,14,18,20:45:35.622819
13522,14,15,20:46:06.710902
13523,14,18,20:46:38.625796
13524,14,17,20:47:10.883861
13525,14,17,20:47:42.133861
13526,14,16,20:48:13.547474
13527,14,15,20:48:44.635557
13528,14,16,20:49:15.563392
13529,14,17,20:49:47.995824
13530,14,1,20:50:19.574771
13531,14,18,20:50:50.988384
13532,14,18,20:51:22.903278
13533,14,15,20:51:54.988839
13534,14,16,20:52:26.903733
13535,14,18,20:52:58.989294
13536,14,16,20:53:31.247359
13537,14,16,20:54:03.332920
13538,14,15,20:54:34.260755
13539,14,1,20:55:06.006787
13540,14,15,20:55:37.752819
13541,14,18,20:56:09.838380
13542,14,18,20:56:42.096445
13543,14,17,20:57:14.354510
13544,14,17,20:57:46.612575
13545,14,15,20:58:18.191522
13546,14,15,20:58:50.106416
13547,14,17,20:59:21.356416
13548,14,17,20:59:52.935363
13549,14,18,21:00:25.367795
13550,14,1,21:00:57.113827
13551,14,18,21:01:28.859859
13552,14,1,21:02:00.945420
13553,14,1,21:02:32.524367
13554,14,15,21:03:03.612450
13555,14,18,21:03:35.358482
13556,14,18,21:04:06.772095
13557,14,18,21:04:38.857656
13558,14,1,21:05:10.107656
13559,14,1,21:05:42.193217
13560,14,15,21:06:14.625649
13561,14,16,21:06:45.875649
13562,14,17,21:07:17.790543
13563,14,18,21:07:48.718378
13564,14,18,21:08:20.131991
13565,14,1,21:08:51.059826
13566,14,18,21:09:22.473439
13567,14,16,21:09:54.052386
13568,14,18,21:10:25.465999
13569,14,17,21:10:57.551560
13570,14,1,21:11:29.809625
13571,14,16,21:12:00.578856
13572,14,1,21:12:31.828856
13573,14,1,21:13:02.916939
13574,14,1,21:13:34.166939
13575,14,17,21:14:06.081833
13576,14,1,21:14:37.827865
13577,14,16,21:15:09.077865
13578,14,17,21:15:39.847096
13579,14,16,21:16:10.616327
13580,14,15,21:16:41.544162
13581,14,16,21:17:13.123109
13582,14,18,21:17:44.536722
13583,14,15,21:18:16.451616
13584,14,1,21:18:48.537177
13585,14,15,21:19:19.465012
13586,14,15,21:19:50.392847
13587,14,17,21:20:21.162078
13588,14,1,21:20:52.412078
13589,14,16,21:21:24.497639
13590,14,18,21:21:56.412533
13591,14,16,21:22:28.158565
13592,14,16,21:22:59.408565
13593,14,17,21:23:31.154597
13594,14,17,21:24:02.733544
13595,14,18,21:24:34.479576
13596,14,1,21:25:06.394470
13597,14,15,21:25:37.163701
13598,14,16,21:26:08.577314
13599,14,1,21:26:40.492208
13600,14,15,21:27:11.580291
13601,14,17,21:27:43.326323
13602,14,17,21:28:14.576323
13603,14,18,21:28:45.664406
13604,14,15,21:29:16.914406
13605,14,15,21:29:48.493353
13606,14,15,21:30:20.239385
13607,14,15,21:30:51.818332
13608,14,15,21:31:23.231945
13609,14,16,21:31:54.977977
13610,14,16,21:32:26.724009
13611,14,15,21:32:57.974009
13612,14,17,21:33:29.224009
13613,14,16,21:34:01.309570
13614,14,16,21:34:33.395131
13615,14,18,21:35:05.653196
13616,14,1,21:35:36.741279
13617,14,18,21:36:07.669114
13618,14,18,21:36:39.927179
13619,14,17,21:37:11.177179
13620,14,1,21:37:43.092073
13621,14,1,21:38:14.838105
13622,14,16,21:38:47.096170
13623,14,18,21:39:19.011064
13624,14,1,21:39:51.269129
13625,14,18,21:40:22.357212
13626,14,15,21:40:54.615277
13627,14,1,21:41:25.865277
13628,14,16,21:41:56.953360
13629,14,15,21:42:28.532307
13630,14,18,21:42:59.460142
13631,14,15,21:43:30.548225
13632,14,17,21:44:02.294257
13633,14,17,21:44:34.040289
13634,14,17,21:45:05.955183
13635,14,1,21:45:37.870077
13636,14,17,21:46:09.120077
13637,14,18,21:46:41.205638
13638,14,17,21:47:12.133473
13639,14,16,21:47:44.219034
13640,14,17,21:48:15.965066
13641,14,1,21:48:47.879960
13642,14,17,21:49:19.625992
13643,14,1,21:49:51.204939
13644,14,15,21:50:22.618552
13645,14,1,21:50:54.197499
13646,14,16,21:51:25.285582
13647,14,18,21:51:56.535582
13648,14,18,21:52:28.793647
13649,14,16,21:53:00.539679
13650,14,1,21:53:32.285711
13651,14,18,21:54:04.371272
13652,14,17,21:54:36.803704
13653,14,18,21:55:08.382651
13654,14,17,21:55:39.470734
13655,14,15,21:56:11.216766
13656,14,15,21:56:42.144601
13657,14,17,21:57:14.059495
13658,14,16,21:57:44.987330
13659,14,18,21:58:16.566277
13660,14,16,21:58:47.494112
13661,14,18,21:59:19.240144
13662,14,1,21:59:50.328227
13663,14,16,22:00:21.907174
13664,15,16,07:01:06.666667
13665,15,17,07:02:12.600733
13666,15,1,07:03:20.782551
13667,15,17,07:04:26.716617
13668,15,18,07:05:34.132347
13669,15,17,07:06:40.799014
13670,15,1,07:07:47.465681
13671,15,17,07:08:51.981810
13672,15,1,07:09:56.497939
13673,15,17,07:11:03.913669
13674,15,16,07:12:12.879186
13675,15,18,07:13:20.294916
13676,15,17,07:14:25.512307
13677,15,1,07:15:34.477824
13678,15,16,07:16:38.307611
13679,15,1,07:17:44.241677
13680,15,17,07:18:53.207194
13681,15,1,07:20:00.622924
13682,15,1,07:21:08.038654
13683,15,1,07:22:13.972720
13684,15,18,07:23:20.639387
13685,15,1,07:24:29.604904
13686,15,16,07:25:34.822295
13687,15,18,07:26:39.338424
13688,15,17,07:27:43.854553
13689,15,16,07:28:53.621995
13690,15,17,07:30:01.803813
13691,15,1,07:31:08.470480
13692,15,17,07:32:14.404546
13693,15,16,07:33:21.820276
13694,15,17,07:34:27.754342
13695,15,16,07:35:33.688408
13696,15,17,07:36:42.653925
13697,15,16,07:37:52.421367
13698,15,1,07:39:00.603185
13699,15,18,07:40:06.537251
13700,15,18,07:41:14.719069
13701,15,18,07:42:22.134799
13702,15,16,07:43:28.068865
13703,15,17,07:44:35.484595
13704,15,1,07:45:43.666413
13705,15,1,07:46:47.496200
13706,15,1,07:47:54.162867
13707,15,1,07:49:01.578597
13708,15,1,07:50:09.760415
13709,15,1,07:51:19.527857
13710,15,1,07:52:23.357644
13711,15,18,07:53:30.024311
13712,15,18,07:54:33.182206
13713,15,1,07:55:42.949648
13714,15,1,07:56:49.616315
13715,15,16,07:57:58.581832
13716,15,17,07:59:03.097961
13717,15,17,08:00:09.032027
13718,15,17,08:01:17.213845
13719,15,16,08:02:26.981287
13720,15,1,08:03:33.647954
13721,15,16,08:04:39.582020
13722,15,16,08:05:46.997750
13723,15,18,08:06:52.215141
13724,15,18,08:07:56.731270
13725,15,16,08:09:03.397937
13726,15,16,08:10:11.579755
13727,15,18,08:11:18.995485
13728,15,17,08:12:22.825272
13729,15,1,08:13:28.042663
13730,15,18,08:14:35.458393
13731,15,1,08:15:41.392459
13732,15,18,08:16:44.550354
13733,15,17,08:17:49.066483
13734,15,16,08:18:59.654718
13735,15,17,08:20:05.588784
13736,15,17,08:21:14.554301
13737,15,18,08:22:21.970031
13738,15,1,08:23:27.187422
13739,15,16,08:24:36.954864
13740,15,16,08:25:42.172255
13741,15,18,08:26:48.106321
13742,15,18,08:27:51.264216
13743,15,16,08:28:58.679946
13744,15,16,08:30:06.095676
13745,15,1,08:31:13.511406
13746,15,17,08:32:20.927136
13747,15,18,08:33:28.342866
13748,15,17,08:34:35.758596
13749,15,16,08:35:43.174326
13750,15,18,08:36:50.590056
13751,15,16,08:37:58.005786
13752,15,17,08:39:05.421516
13753,15,17,08:40:12.837246
13754,15,1,08:41:20.252976
13755,15,18,08:42:27.668706
13756,15,1,08:43:35.084436
13757,15,1,08:44:42.500166
13758,15,17,08:45:49.915896
13759,15,16,08:46:57.331626
13760,15,17,08:48:04.747356
13761,15,16,08:49:12.163086
13762,15,17,08:50:19.578816
13763,15,18,08:51:26.994546
13764,15,1,08:52:34.410276
13765,15,1,08:53:41.826006
13766,15,1,08:54:49.241736
13767,15,17,08:55:56.657466
13768,15,17,08:57:04.073196
13769,15,17,08:58:11.488926
13770,15,16,08:59:18.904656
13771,15,1,09:00:26.320386
13772,15,17,09:01:33.736116
13773,15,16,09:02:41.151846
13774,15,16,09:03:48.567576
13775,15,16,09:04:55.983306
13776,15,16,09:06:03.399036
13777,15,18,09:07:10.814766
13778,15,17,09:08:18.230496
13779,15,18,09:09:25.646226
13780,15,18,09:10:33.061956
13781,15,17,09:11:40.477686
13782,15,18,09:12:47.893416
13783,15,17,09:13:55.309146
13784,15,17,09:15:02.724876
13785,15,18,09:16:10.140606
13786,15,1,09:17:17.556336
13787,15,17,09:18:24.972066
13788,15,17,09:19:32.387796
13789,15,1,09:20:39.803526
13790,15,18,09:21:47.219256
13791,15,16,09:22:54.634986
13792,15,16,09:24:02.050716
13793,15,16,09:25:09.466446
13794,15,1,09:26:16.882176
13795,15,17,09:27:24.297906
13796,15,18,09:28:31.713636
13797,15,16,09:29:39.129366
13798,15,1,09:30:46.545096
13799,15,1,09:31:53.960826
13800,15,18,09:33:01.376556
13801,15,16,09:34:08.792286
13802,15,16,09:35:16.208016
13803,15,1,09:36:23.623746
13804,15,18,09:37:31.039476
13805,15,1,09:38:38.455206
13806,15,18,09:39:45.870936
13807,15,1,09:40:53.286666
13808,15,1,09:42:00.702396
13809,15,16,09:43:08.118126
13810,15,16,09:44:15.533856
13811,15,16,09:45:22.949586
13812,15,1,09:46:30.365316
13813,15,17,09:47:37.781046
13814,15,17,09:48:45.196776
13815,15,1,09:49:52.612506
13816,15,17,09:51:00.028236
13817,15,18,09:52:07.443966
13818,15,17,09:53:14.859696
13819,15,16,09:54:22.275426
13820,15,17,09:55:29.691156
13821,15,1,09:56:37.106886
13822,15,16,09:57:44.522616
13823,15,17,09:58:51.938346
13824,15,18,09:59:59.354076
13825,15,16,10:01:06.769806
13826,15,18,10:02:11.987197
13827,15,17,10:03:17.204588
13828,15,16,10:04:26.170105
13829,15,17,10:05:36.758340
13830,15,17,10:06:41.274469
13831,15,1,10:07:50.239986
13832,15,16,10:08:54.756115
13833,15,17,10:10:00.690181
13834,15,17,10:11:08.871999
13835,15,17,10:12:17.837516
13836,15,17,10:13:28.425751
13837,15,17,10:14:37.391268
13838,15,16,10:15:41.221055
13839,15,1,10:16:47.887722
13840,15,17,10:17:57.655164
13841,15,17,10:19:05.070894
13842,15,18,10:20:09.587023
13843,15,1,10:21:15.521089
13844,15,17,10:22:20.738480
13845,15,16,10:23:23.896375
13846,15,18,10:24:28.412504
13847,15,1,10:25:32.242291
13848,15,17,10:26:38.176357
13849,15,16,10:27:46.358175
13850,15,18,10:28:49.516070
13851,15,18,10:29:56.182737
13852,15,16,10:31:01.400128
13853,15,17,10:32:08.815858
13854,15,16,10:33:14.033249
13855,15,1,10:34:17.863036
13856,15,17,10:35:26.828553
13857,15,1,10:36:29.986448
13858,15,18,10:37:38.951965
13859,15,1,10:38:48.719407
13860,15,17,10:39:57.684924
13861,15,1,10:41:01.514711
13862,15,17,10:42:10.480228
13863,15,17,10:43:16.414294
13864,15,16,10:44:24.596112
13865,15,17,10:45:33.561629
13866,15,17,10:46:38.779020
13867,15,16,10:47:47.744537
13868,15,16,10:48:54.411204
13869,15,18,10:49:59.628595
13870,15,17,10:51:10.216830
13871,15,1,10:52:14.046617
13872,15,18,10:53:19.264008
13873,15,16,10:54:24.481399
13874,15,16,10:55:28.997528
13875,15,16,10:56:32.827315
13876,15,16,10:57:41.009133
13877,15,17,10:58:49.974650
13878,15,17,10:59:53.132545
13879,15,1,11:00:57.648674
13880,15,1,11:02:02.164803
13881,15,17,11:03:11.932245
13882,15,1,11:04:20.897762
13883,15,17,11:05:30.665204
13884,15,1,11:06:40.432646
13885,15,1,11:07:51.020881
13886,15,17,11:08:58.436611
13887,15,1,11:10:09.024846
13888,15,18,11:11:17.990363
13889,15,18,11:12:23.924429
13890,15,16,11:13:27.754216
13891,15,17,11:14:37.521658
13892,15,16,11:15:42.037787
13893,15,18,11:16:48.704454
13894,15,17,11:17:51.862349
13895,15,17,11:18:55.020244
13896,15,18,11:20:04.787686
13897,15,17,11:21:07.945581
13898,15,1,11:22:12.461710
13899,15,1,11:23:16.291497
13900,15,1,11:24:26.879732
13901,15,17,11:25:32.813798
13902,15,17,11:26:40.229528
13903,15,16,11:27:45.446919
13904,15,18,11:28:49.276706
13905,15,17,11:29:55.210772
13906,15,18,11:31:03.392590
13907,15,17,11:32:11.574408
13908,15,18,11:33:20.539925
13909,15,16,11:34:30.307367
13910,15,17,11:35:36.974034
13911,15,17,11:36:42.908100
13912,15,18,11:37:48.842166
13913,15,18,11:38:53.358295
13914,15,1,11:40:00.774025
13915,15,1,11:41:10.541467
13916,15,18,11:42:16.475533
13917,15,16,11:43:25.441050
13918,15,17,11:44:32.856780
13919,15,17,11:45:38.074171
13920,15,18,11:46:45.489901
13921,15,17,11:47:50.006030
13922,15,16,11:48:58.971547
13923,15,1,11:50:09.559782
13924,15,17,11:51:18.525299
13925,15,17,11:52:27.490816
13926,15,18,11:53:36.456333
13927,15,1,11:54:40.286120
13928,15,17,11:55:47.701850
13929,15,1,11:56:52.919241
13930,15,16,11:57:56.749028
13931,15,18,11:59:01.966419
13932,15,17,12:00:06.482548
13933,15,1,12:01:10.998677
13934,15,1,12:02:14.156572
13935,15,16,12:03:18.672701
13936,15,17,12:04:23.890092
13937,15,1,12:05:31.305822
13938,15,1,12:06:41.073264
13939,15,1,12:07:45.589393
13940,15,1,12:08:49.419180
13941,15,1,12:09:56.834910
13942,15,1,12:11:05.016728
13943,15,1,12:12:13.982245
13944,15,16,12:13:17.812032
13945,15,1,12:14:23.029423
13946,15,1,12:15:29.696090
13947,15,18,12:16:34.913481
13948,15,1,12:17:39.429610
13949,15,1,12:18:43.945739
13950,15,18,12:19:51.361469
13951,15,18,12:21:00.326986
13952,15,18,12:22:08.508804
13953,15,16,12:23:14.442870
13954,15,1,12:24:19.660261
13955,15,17,12:25:30.248496
13956,15,17,12:26:34.078283
13957,15,18,12:27:41.494013
13958,15,16,12:28:45.323800
13959,15,17,12:29:48.481695
13960,15,1,12:30:56.663513
13961,15,17,12:32:06.430955
13962,15,18,12:33:12.365021
13963,15,17,12:34:19.780751
13964,15,17,12:35:27.196481
13965,15,18,12:36:31.026268
13966,15,18,12:37:34.856055
13967,15,18,12:38:39.372184
13968,15,16,12:39:48.337701
13969,15,1,12:40:56.519519
13970,15,1,12:42:02.453585
13971,15,17,12:43:12.221027
13972,15,17,12:44:15.378922
13973,15,18,12:45:22.794652
13974,15,16,12:46:30.976470
13975,15,16,12:47:36.910536
13976,15,16,12:48:45.092354
13977,15,1,12:49:50.309745
13978,15,18,12:50:55.527136
13979,15,1,12:52:03.708954
13980,15,17,12:53:11.890772
13981,15,16,12:54:21.658214
13982,15,17,12:55:28.324881
13983,15,18,12:56:38.092323
13984,15,1,12:57:45.508053
13985,15,18,12:58:50.725444
13986,15,1,12:59:53.883339
13987,15,18,13:00:58.399468
13988,15,17,13:02:05.815198
13989,15,1,13:03:15.582640
13990,15,17,13:04:20.800031
13991,15,17,13:05:26.017422
13992,15,18,13:06:30.533551
13993,15,16,13:07:39.499068
13994,15,18,13:08:43.328855
13995,15,1,13:09:46.486750
13996,15,17,13:10:56.254192
13997,15,18,13:12:04.436010
13998,15,1,13:13:15.024245
13999,15,1,13:14:21.690912
14000,15,17,13:15:30.656429
14001,15,18,13:16:41.244664
14002,15,1,13:17:51.832899
14003,15,17,13:18:55.662686
14004,15,17,13:19:59.492473
14005,15,17,13:21:10.080708
14006,15,1,13:22:18.262526
14007,15,17,13:23:26.444344
14008,15,1,13:24:30.960473
14009,15,16,13:25:37.627140
14010,15,17,13:26:48.215375
14011,15,17,13:27:54.149441
14012,15,17,13:29:02.331259
14013,15,17,13:30:09.746989
14014,15,17,13:31:12.904884
14015,15,16,13:32:16.734671
14016,15,16,13:33:25.700188
14017,15,18,13:34:30.917579
14018,15,17,13:35:36.851645
14019,15,18,13:36:46.619087
14020,15,16,13:37:49.776982
14021,15,18,13:38:57.958800
14022,15,1,13:40:04.625467
14023,15,17,13:41:12.807285
14024,15,17,13:42:20.223015
14025,15,16,13:43:29.990457
14026,15,18,13:44:35.924523
14027,15,17,13:45:43.340253
14028,15,18,13:46:47.170040
14029,15,1,13:47:52.387431
14030,15,18,13:48:59.054098
14031,15,18,13:50:07.235916
14032,15,16,13:51:10.393811
14033,15,1,13:52:14.909940
14034,15,17,13:53:23.875457
14035,15,18,13:54:33.642899
14036,15,1,13:55:38.860290
14037,15,1,13:56:42.018185
14038,15,18,13:57:51.785627
14039,15,18,13:58:59.201357
14040,15,18,14:00:05.868024
14041,15,17,14:01:13.283754
14042,15,1,14:02:22.249271
14043,15,1,14:03:32.016713
14044,15,17,14:04:35.174608
14045,15,1,14:05:44.942050
14046,15,18,14:06:48.771837
14047,15,16,14:07:57.737354
14048,15,16,14:09:07.504796
14049,15,1,14:10:13.438862
14050,15,17,14:11:20.854592
14051,15,18,14:12:24.684379
14052,15,17,14:13:34.451821
14053,15,1,14:14:40.385887
14054,15,16,14:15:48.567705
14055,15,17,14:16:52.397492
14056,15,18,14:17:59.813222
14057,15,18,14:19:03.643009
14058,15,16,14:20:12.608526
14059,15,1,14:21:19.275193
14060,15,16,14:22:23.791322
14061,15,17,14:23:31.207052
14062,15,17,14:24:37.873719
14063,15,17,14:25:46.839236
14064,15,18,14:26:57.427471
14065,15,17,14:28:02.644862
14066,15,18,14:29:11.610379
14067,15,1,14:30:15.440166
14068,15,16,14:31:19.956295
14069,15,16,14:32:23.786082
14070,15,18,14:33:27.615869
14071,15,16,14:34:31.445656
14072,15,18,14:35:38.112323
14073,15,1,14:36:48.700558
14074,15,17,14:37:54.634624
14075,15,1,14:38:59.150753
14076,15,1,14:40:08.116270
14077,15,1,14:41:12.632399
14078,15,1,14:42:21.597916
14079,15,16,14:43:26.114045
14080,15,1,14:44:33.529775
14081,15,16,14:45:44.118010
14082,15,18,14:46:49.335401
14083,15,18,14:47:58.300918
14084,15,1,14:49:08.068360
14085,15,17,14:50:11.898147
14086,15,16,14:51:15.727934
14087,15,1,14:52:19.557721
14088,15,1,14:53:27.739539
14089,15,16,14:54:30.897434
14090,15,17,14:55:40.664876
14091,15,17,14:56:47.331543
14092,15,18,14:57:53.265609
14093,15,17,14:58:59.932276
14094,15,16,15:00:08.897793
14095,15,17,15:01:14.115184
14096,15,16,15:02:23.080701
14097,15,17,15:03:32.848143
14098,15,17,15:04:42.615585
14099,15,18,15:05:47.131714
14100,15,18,15:06:53.065780
14101,15,1,15:08:01.247598
14102,15,18,15:09:05.077385
14103,15,16,15:10:09.593514
14104,15,16,15:11:17.775332
14105,15,17,15:12:21.605119
14106,15,17,15:13:26.822510
14107,15,1,15:14:32.756576
14108,15,1,15:15:37.973967
14109,15,16,15:16:43.908033
14110,15,18,15:17:53.675475
14111,15,17,15:19:00.342142
14112,15,17,15:20:08.523960
14113,15,1,15:21:13.741351
14114,15,17,15:22:22.706868
14115,15,18,15:23:27.222997
14116,15,16,15:24:32.440388
14117,15,1,15:25:41.405905
14118,15,18,15:26:48.821635
14119,15,18,15:27:56.237365
14120,15,17,15:29:04.419183
14121,15,18,15:30:13.384700
14122,15,1,15:31:23.972935
14123,15,18,15:32:29.907001
14124,15,1,15:33:34.423130
14125,15,17,15:34:43.388647
14126,15,17,15:35:49.322713
14127,15,1,15:36:54.540104
14128,15,18,15:37:58.369891
14129,15,17,15:39:06.551709
14130,15,1,15:40:14.733527
14131,15,17,15:41:22.915345
14132,15,16,15:42:32.682787
14133,15,1,15:43:39.349454
14134,15,16,15:44:47.531272
14135,15,16,15:45:52.047401
14136,15,16,15:46:59.463131
14137,15,17,15:48:08.428648
14138,15,17,15:49:12.944777
14139,15,17,15:50:23.533012
14140,15,18,15:51:26.690907
14141,15,1,15:52:34.106637
14142,15,1,15:53:40.040703
14143,15,1,15:54:43.198598
14144,15,16,15:55:48.415989
14145,15,18,15:56:58.183431
14146,15,18,15:58:04.117497
14147,15,17,15:59:11.533227
14148,15,16,16:00:19.715045
14149,15,16,16:01:26.381712
14150,15,18,16:02:30.211499
14151,15,17,16:03:39.978941
14152,15,1,16:04:43.808728
14153,15,16,16:05:53.576170
14154,15,1,16:07:00.991900
14155,15,1,16:08:07.658567
14156,15,1,16:09:11.488354
14157,15,1,16:10:18.904084
14158,15,17,16:11:22.733871
14159,15,17,16:12:30.915689
14160,15,16,16:13:34.745476
14161,15,16,16:14:44.512918
14162,15,1,16:15:49.029047
14163,15,16,16:16:58.796489
14164,15,17,16:18:06.978307
14165,15,18,16:19:15.160125
14166,15,16,16:20:20.377516
14167,15,16,16:21:25.594907
14168,15,16,16:22:33.010637
14169,15,16,16:23:36.840424
14170,15,16,16:24:42.774490
14171,15,16,16:25:47.290619
14172,15,18,16:26:51.120406
14173,15,17,16:27:59.302224
14174,15,18,16:29:06.717954
14175,15,16,16:30:10.547741
14176,15,16,16:31:15.063870
14177,15,1,16:32:24.029387
14178,15,17,16:33:27.859174
14179,15,1,16:34:36.824691
14180,15,17,16:35:42.042082
14181,15,16,16:36:46.558211
14182,15,1,16:37:54.740029
14183,15,1,16:38:57.897924
14184,15,18,16:40:03.115315
14185,15,16,16:41:10.531045
14186,15,18,16:42:13.688940
14187,15,17,16:43:23.456382
14188,15,16,16:44:30.872112
14189,15,18,16:45:41.460347
14190,15,16,16:46:48.876077
14191,15,16,16:47:58.643519
14192,15,17,16:49:06.059249
14193,15,16,16:50:15.826691
14194,15,1,16:51:22.493358
14195,15,16,16:52:27.710749
14196,15,18,16:53:34.377416
14197,15,18,16:54:43.342933
14198,15,17,16:55:46.500828
14199,15,1,16:56:52.434894
14200,15,1,16:57:56.264681
14201,15,16,16:59:06.032123
14202,15,18,17:00:15.799565
14203,15,16,17:01:23.215295
14204,15,1,17:02:29.881962
14205,15,16,17:03:35.816028
14206,15,1,17:04:38.973923
14207,15,1,17:05:42.131818
14208,15,18,17:06:46.647947
14209,15,16,17:07:55.613464
14210,15,17,17:09:03.795282
14211,15,1,17:10:10.461949
14212,15,18,17:11:20.229391
14213,15,18,17:12:26.163457
14214,15,17,17:13:35.128974
14215,15,18,17:14:40.346365
14216,15,18,17:15:47.762095
14217,15,16,17:16:50.919990
14218,15,1,17:17:58.335720
14219,15,16,17:19:05.002387
14220,15,17,17:20:14.769829
14221,15,1,17:21:19.987220
14222,15,18,17:22:26.653887
14223,15,1,17:23:33.320554
14224,15,18,17:24:41.502372
14225,15,1,17:25:51.269814
14226,15,16,17:26:55.785943
14227,15,17,17:28:02.452610
14228,15,17,17:29:08.386676
14229,15,17,17:30:18.154118
14230,15,18,17:31:21.983905
14231,15,16,17:32:27.917971
14232,15,17,17:33:31.747758
14233,15,18,17:34:36.263887
14234,15,17,17:35:43.679617
14235,15,18,17:36:48.897008
14236,15,18,17:37:54.114399
14237,15,16,17:39:04.702634
14238,15,16,17:40:11.369301
